OBJECTID,PG_ID,BARRAMENTO,LATITUDE,LONGITUDE,MUNICIPIO
438199,1132107,N41081,-6.39739404,-37.36026395,Jardim de Piranhas
438200,1132108,N41082,-6.39750999,-37.36070117,Jardim de Piranhas
438201,1132109,N41083,-6.39762803,-37.36113831,Jardim de Piranhas
438312,1132240,M10057,-6.36850926,-37.34922461,Jardim de Piranhas
439540,1133823,M20898,-6.45324755,-37.32092116,Jardim de Piranhas
440087,1134426,N72434,-6.17729819,-37.15664037,Jardim de Piranhas
440088,1134427,N72435,-6.17685801,-37.15647078,Jardim de Piranhas
440089,1134428,N72436,-6.17644355,-37.15632122,Jardim de Piranhas
440090,1134429,N72437,-6.17602909,-37.15617456,Jardim de Piranhas
440091,1134430,N72430,-6.17946638,-37.15595381,Jardim de Piranhas
440092,1134431,N72431,-6.18093532,-37.1563634,Jardim de Piranhas
440093,1134432,N72432,-6.18104518,-37.1567094,Jardim de Piranhas
440094,1134433,N72433,-6.18091601,-37.15704774,Jardim de Piranhas
440346,1134917,M21973,-6.38035377,-37.35000244,Jardim de Piranhas
440366,1134939,M21974,-6.38072809,-37.35013883,Jardim de Piranhas
440901,1135572,M21378,-6.3785981,-37.34631305,Jardim de Piranhas
440967,1135640,N41224,-6.37513064,-37.34500772,Jardim de Piranhas
441465,1136223,N72955,-6.40063853,-37.28874876,Jardim de Piranhas
441466,1136224,N72956,-6.40148445,-37.28927342,Jardim de Piranhas
441467,1136225,N72957,-6.40274503,-37.28998183,Jardim de Piranhas
441468,1136226,N72958,-6.40399525,-37.29071084,Jardim de Piranhas
441469,1136227,N72959,-6.40525837,-37.29141411,Jardim de Piranhas
441470,1136228,N72960,-6.40669481,-37.29110596,Jardim de Piranhas
441471,1136229,N72961,-6.40691771,-37.29114095,Jardim de Piranhas
441472,1136230,N72962,-6.40715874,-37.29222034,Jardim de Piranhas
441532,1136308,N72938,-6.3304291,-37.3328453,Jardim de Piranhas
441533,1136309,N72939,-6.32985134,-37.3335628,Jardim de Piranhas
441534,1136310,N72940,-6.32924795,-37.33429162,Jardim de Piranhas
441535,1136311,N72941,-6.32888036,-37.33469229,Jardim de Piranhas
441536,1136312,N75810,-6.32851043,-37.33509295,Jardim de Piranhas
441537,1136313,N97510,-6.32797222,-37.33512908,Jardim de Piranhas
441538,1136314,N97511,-6.32742461,-37.33516293,Jardim de Piranhas
441587,1136364,N72934,-6.38555342,-37.33510691,Jardim de Piranhas
441588,1136365,N72935,-6.38635124,-37.33525407,Jardim de Piranhas
441589,1136366,N72936,-6.38714546,-37.33543223,Jardim de Piranhas
441590,1136367,N72937,-6.38788087,-37.33565526,Jardim de Piranhas
441595,1136373,N36797,-6.38501407,-37.34016048,Jardim de Piranhas
441596,1136374,N36798,-6.38544592,-37.34029467,Jardim de Piranhas
441597,1136375,N36799,-6.38587432,-37.34043501,Jardim de Piranhas
441598,1136376,N36800,-6.3863028,-37.34057814,Jardim de Piranhas
441600,1136378,N36801,-6.38663834,-37.34071272,Jardim de Piranhas
441602,1136380,N36802,-6.3871697,-37.33985089,Jardim de Piranhas
441603,1136381,R13576,-6.38797794,-37.33979435,Jardim de Piranhas
441654,1136432,N34107,-6.41325837,-37.35243958,Jardim de Piranhas
441752,1136553,N72964,-6.35933766,-37.33178715,Jardim de Piranhas
441753,1136554,N72965,-6.3602405,-37.33179101,Jardim de Piranhas
441754,1136555,N72966,-6.36123405,-37.33179501,Jardim de Piranhas
441755,1136556,N72967,-6.36231803,-37.33179934,Jardim de Piranhas
441756,1136557,N72968,-6.36322096,-37.33180311,Jardim de Piranhas
441757,1136558,N72969,-6.36412389,-37.33180697,Jardim de Piranhas
