OBJECTID,PG_ID,BARRAMENTO,LATITUDE,LONGITUDE,MUNICIPIO
331286,933939,M52182,-6.15651351,-37.76337275,Almino Afonso
331287,933943,CD61246,-6.15737771,-37.76224619,Almino Afonso
331288,933944,CD61251,-6.15741537,-37.7617946,Almino Afonso
331289,933945,M52192,-6.15537402,-37.76498696,Almino Afonso
331290,933946,M52193,-6.15575516,-37.76512034,Almino Afonso
331291,933947,M52191,-6.15495486,-37.76495941,Almino Afonso
331292,933948,GD0924,-6.15456965,-37.76495746,Almino Afonso
331293,933949,M52188,-6.15489973,-37.76438704,Almino Afonso
331294,933951,CD62412,-6.15687886,-37.7664014,Almino Afonso
331295,933952,CD62391,-6.15722296,-37.76663454,Almino Afonso
331296,933953,CD62386,-6.15684644,-37.76660737,Almino Afonso
331297,933955,CD62370,-6.15665511,-37.76688047,Almino Afonso
331298,933956,DA98596,-6.15668584,-37.76674804,Almino Afonso
331299,933957,CD62365,-6.15701274,-37.76693206,Almino Afonso
331300,933959,CD62281,-6.15788104,-37.76748106,Almino Afonso
331301,933960,CD62297,-6.15790078,-37.7671988,Almino Afonso
331302,933961,CD62276,-6.15770202,-37.76753088,Almino Afonso
331303,933963,CD62339,-6.15778962,-37.76699028,Almino Afonso
331304,933964,CD62208,-6.15713107,-37.76847,Almino Afonso
331305,933965,CD62213,-6.15693112,-37.7687765,Almino Afonso
331306,933966,CD62229,-6.15675052,-37.76870363,Almino Afonso
331307,933967,CD62234,-6.15658648,-37.76909156,Almino Afonso
331308,933968,CD6224X,-6.15648603,-37.76938936,Almino Afonso
331309,933969,CD62255,-6.1573311,-37.76813639,Almino Afonso
331310,933970,CD62260,-6.15753072,-37.76781841,Almino Afonso
331311,933971,CD62407,-6.15748017,-37.76680885,Almino Afonso
331312,933972,CD62344,-6.15757291,-37.76728128,Almino Afonso
331313,933973,CD6235X,-6.15727477,-37.76709726,Almino Afonso
331314,933974,CD62428,-6.15702634,-37.76631977,Almino Afonso
331315,933975,CD62433,-6.1571916,-37.76608109,Almino Afonso
331316,933976,M52197,-6.15700656,-37.76580421,Almino Afonso
331317,933977,CD61911,-6.15776498,-37.76637515,Almino Afonso
331318,933978,CD62480,-6.15656353,-37.76555133,Almino Afonso
331319,933979,M52194,-6.15620232,-37.76536586,Almino Afonso
331320,933980,CD61885,-6.1584885,-37.76540283,Almino Afonso
331321,933981,CD6187X,-6.15864311,-37.76513231,Almino Afonso
331322,933982,CD61890,-6.15828944,-37.76574159,Almino Afonso
331323,933983,CD1906,-6.15800401,-37.76608774,Almino Afonso
331324,933984,CD61927,-6.15795204,-37.76649321,Almino Afonso
331325,933986,CD61932,-6.15832219,-37.76671912,Almino Afonso
331326,933987,M52200,-6.15829484,-37.76660527,Almino Afonso
331327,933988,M52201,-6.15857959,-37.7667829,Almino Afonso
331328,933989,M52204,-6.15857391,-37.76748221,Almino Afonso
331329,933990,M84537,-6.15879529,-37.76762146,Almino Afonso
331330,933991,M52203,-6.15873093,-37.76727661,Almino Afonso
331331,933992,M52205,-6.15839943,-37.76772435,Almino Afonso
331332,933993,M84538,-6.15903712,-37.76776922,Almino Afonso
331333,933994,M84539,-6.15932096,-37.76795326,Almino Afonso
331334,933995,CD6213X,-6.15898617,-37.76802442,Almino Afonso
331335,933996,M52206,-6.15820865,-37.76799475,Almino Afonso
331336,933997,CD62145,-6.15847033,-37.76815823,Almino Afonso
331337,933998,M52207,-6.1579364,-37.76829198,Almino Afonso
331338,933999,M52208,-6.15767768,-37.76861782,Almino Afonso
331339,934000,CD62192,-6.15738262,-37.76895868,Almino Afonso
331340,934001,CD62302,-6.1580776,-37.7671843,Almino Afonso
331341,934002,CD62318,-6.15831042,-37.76729944,Almino Afonso
331342,934003,CD62323,-6.15810011,-37.76688624,Almino Afonso
331343,934005,L15089,-6.15911856,-37.76426701,Almino Afonso
331344,934007,M84540,-6.15948339,-37.76805317,Almino Afonso
331345,934008,CD62098,-6.15933812,-37.76823338,Almino Afonso
331346,934009,CD6202X,-6.15977216,-37.76822578,Almino Afonso
331347,934010,T60314,-6.15999359,-37.76837066,Almino Afonso
331348,934011,CD62077,-6.15977058,-37.76870459,Almino Afonso
331349,934012,T60315,-6.16029996,-37.76856922,Almino Afonso
331350,934013,CD62056,-6.16010444,-37.76891349,Almino Afonso
331351,934014,CD62082,-6.15944474,-37.76880289,Almino Afonso
331352,934015,CD62061,-6.15975153,-37.76899363,Almino Afonso
331353,934016,CD62103,-6.15908383,-37.7685668,Almino Afonso
331354,934017,CD62119,-6.15875,-37.76834888,Almino Afonso
331355,934018,CD62124,-6.1585229,-37.76866432,Almino Afonso
331446,934125,CD52891,-6.16840246,-37.81005634,Almino Afonso
331533,934219,DA56100,-6.22671421,-37.79142571,Almino Afonso
331534,934220,DA56116,-6.22642349,-37.79183131,Almino Afonso
331535,934221,DA56121,-6.22617807,-37.79220996,Almino Afonso
331536,934222,DA56137,-6.22585105,-37.79265159,Almino Afonso
331537,934223,DF08009,-6.22821054,-37.79012969,Almino Afonso
331542,934228,CD72939,-6.22646172,-37.79653885,Almino Afonso
331546,934232,DA56048,-6.23314854,-37.78449022,Almino Afonso
331549,934235,DA55861,-6.23479222,-37.78773953,Almino Afonso
331551,934237,DA56069,-6.2326707,-37.78941294,Almino Afonso
331552,934238,DA56053,-6.2324551,-37.78899658,Almino Afonso
376581,1008053,N28122,-6.21543242,-37.7960507,Almino Afonso
376582,1008054,N28123,-6.21571733,-37.79538632,Almino Afonso
376583,1008055,N28124,-6.21625152,-37.79414055,Almino Afonso
376584,1008056,N28125,-6.21642339,-37.79334577,Almino Afonso
376585,1008057,N28126,-6.21657616,-37.79263929,Almino Afonso
376586,1008058,N28127,-6.21672499,-37.79061175,Almino Afonso
376587,1008059,N28128,-6.21650351,-37.78918317,Almino Afonso
376588,1008060,N28129,-6.21663717,-37.78875165,Almino Afonso
376589,1008061,N28130,-6.2171717,-37.78702539,Almino Afonso
376590,1008062,N28131,-6.21700202,-37.7850086,Almino Afonso
376591,1008063,N28132,-6.21902411,-37.78433921,Almino Afonso
376593,1008065,N28133,-6.21609914,-37.78922098,Almino Afonso
376594,1008066,N28134,-6.21331428,-37.78946915,Almino Afonso
376595,1008067,N28135,-6.21240348,-37.78946321,Almino Afonso
376596,1008068,N28136,-6.21127697,-37.78972271,Almino Afonso
376597,1008069,N28137,-6.21027715,-37.79062945,Almino Afonso
376598,1008070,N28138,-6.20906711,-37.79102603,Almino Afonso
376599,1008071,N28139,-6.20804679,-37.79122292,Almino Afonso
376600,1008072,N28140,-6.20708073,-37.79146579,Almino Afonso
376601,1008073,N28141,-6.20621489,-37.79171758,Almino Afonso
376602,1008074,N28142,-6.20538977,-37.79208984,Almino Afonso
376603,1008075,N28143,-6.20456101,-37.79231183,Almino Afonso
376604,1008076,N28144,-6.20224669,-37.7929378,Almino Afonso
376605,1008077,N28145,-6.20024198,-37.79348364,Almino Afonso
376606,1008078,N28146,-6.19944772,-37.79366516,Almino Afonso
376607,1008079,N28147,-6.1981406,-37.79397295,Almino Afonso
376608,1008080,N28148,-6.19704197,-37.79423499,Almino Afonso
376617,1008089,N38458,-6.19663982,-37.79435796,Almino Afonso
376618,1008090,N38459,-6.19610232,-37.79455507,Almino Afonso
376628,1008100,N38469,-6.21873089,-37.78374518,Almino Afonso
376630,1008102,N38470,-6.21836951,-37.78405561,Almino Afonso
376631,1008103,N38471,-6.21799947,-37.78424196,Almino Afonso
376632,1008104,N38472,-6.2174491,-37.78447459,Almino Afonso
376634,1008106,N38473,-6.21698826,-37.78464853,Almino Afonso
376636,1008108,N38465,-6.21922128,-37.784237,Almino Afonso
376637,1008109,N37466,-6.21948494,-37.78461762,Almino Afonso
376638,1008110,N38467,-6.21941861,-37.78408487,Almino Afonso
376639,1008111,N38468,-6.22006027,-37.78371638,Almino Afonso
376650,1008122,N38474,-6.20414921,-37.79211999,Almino Afonso
376651,1008123,N38475,-6.20374053,-37.79193127,Almino Afonso
376652,1008124,N38476,-6.20578477,-37.79109336,Almino Afonso
376653,1008125,M38477,-6.20607269,-37.79057997,Almino Afonso
376654,1008126,N38478,-6.20466889,-37.7927493,Almino Afonso
376655,1008127,N38479,-6.2043063,-37.79278866,Almino Afonso
376656,1008128,N38480,-6.20467062,-37.7931583,Almino Afonso
376665,1008140,N38482,-6.21738245,-37.79100954,Almino Afonso
376666,1008141,N38460,-6.21628453,-37.78883178,Almino Afonso
376692,1008178,M38461,-6.21285602,-37.78946474,Almino Afonso
376694,1008180,N38462,-6.21203087,-37.78954209,Almino Afonso
376695,1008181,N38463,-6.21165821,-37.78963527,Almino Afonso
376697,1008183,N38464,-6.2109423,-37.78959278,Almino Afonso
376698,1008187,N38483,-6.21761915,-37.78708978,Almino Afonso
376699,1008188,N38484,-6.21846941,-37.7872121,Almino Afonso
376700,1008189,N38485,-6.21918538,-37.78731508,Almino Afonso
376701,1008190,N38486,-6.21990134,-37.78741816,Almino Afonso
384085,1017077,N45894,-6.13439784,-37.73330543,Almino Afonso
384086,1017078,N45895,-6.13526688,-37.73330037,Almino Afonso
384087,1017079,N45896,-6.13612536,-37.73331364,Almino Afonso
384088,1017080,N45897,-6.13693457,-37.73330823,Almino Afonso
388639,1022375,N57119,-6.15702969,-37.76173759,Almino Afonso
394852,1030162,N53910,-6.14921081,-37.73023236,Almino Afonso
394853,1030163,N53911,-6.14878272,-37.73036842,Almino Afonso
394854,1030164,N53912,-6.1483459,-37.73049005,Almino Afonso
394855,1030166,N53913,-6.14911931,-37.72985857,Almino Afonso
394856,1030167,N53914,-6.14902566,-37.72952612,Almino Afonso
394857,1030168,N53915,-6.14878211,-37.72914553,Almino Afonso
394872,1030184,N18127,-6.12494306,-37.74191232,Almino Afonso
394873,1030185,N18128,-6.1244634,-37.74204338,Almino Afonso
394874,1030186,N18129,-6.12402661,-37.742281,Almino Afonso
394875,1030187,N18130,-6.12354703,-37.74241233,Almino Afonso
394904,1030216,N35320,-6.16924714,-37.75539998,Almino Afonso
394905,1030217,N35321,-6.16918294,-37.7549073,Almino Afonso
394906,1030218,N35322,-6.16918991,-37.75441042,Almino Afonso
394907,1030219,N35323,-6.16876206,-37.75426446,Almino Afonso
394908,1030220,N35324,-6.16839877,-37.75444766,Almino Afonso
394909,1030221,N35325,-6.1680603,-37.75467322,Almino Afonso
394934,1030250,N18131,-6.15965164,-37.76784061,Almino Afonso
394935,1030251,N18132,-6.15981268,-37.76762251,Almino Afonso
394938,1030254,N18133,-6.16015715,-37.76793574,Almino Afonso
394940,1030256,N18134,-6.15936103,-37.76732225,Almino Afonso
394947,1030264,T98002,-6.14853874,-37.79237057,Almino Afonso
394948,1030265,N53902,-6.14845138,-37.79285973,Almino Afonso
394949,1030266,N53903,-6.14845596,-37.79335662,Almino Afonso
394950,1030267,N53904,-6.14854546,-37.7938453,Almino Afonso
394951,1030268,N53905,-6.1487923,-37.79422375,Almino Afonso
394952,1030269,N53906,-6.14908963,-37.79456406,Almino Afonso
394953,1030270,N53907,-6.14953577,-37.79434467,Almino Afonso
394955,1030272,N13981,-6.14530353,-37.79107474,Almino Afonso
394956,1030273,N53932,-6.14549698,-37.79073788,Almino Afonso
394957,1030274,N53933,-6.14589101,-37.79095936,Almino Afonso
394958,1030275,N53934,-6.14628504,-37.79118083,Almino Afonso
394960,1030277,N53935,-6.14666798,-37.79142097,Almino Afonso
394961,1030278,N53899,-6.14885978,-37.79157601,Almino Afonso
394971,1030288,N23069,-6.14149744,-37.72635145,Almino Afonso
394972,1030289,N23070,-6.14061192,-37.72634449,Almino Afonso
394973,1030290,N23071,-6.13984742,-37.72640156,Almino Afonso
394974,1030294,N53750,-6.15058015,-37.79121174,Almino Afonso
394975,1030299,U70226,-6.17328352,-37.71611291,Almino Afonso
394977,1030301,N45993,-6.17308509,-37.71646207,Almino Afonso
394979,1030303,N45994,-6.17296294,-37.7168499,Almino Afonso
394981,1030305,N45995,-6.17289727,-37.7172511,Almino Afonso
394982,1030306,N45996,-6.17288145,-37.71761217,Almino Afonso
394983,1030307,N45997,-6.17312845,-37.71799053,Almino Afonso
394985,1030309,N45998,-6.17333639,-37.71839162,Almino Afonso
394987,1030311,N45999,-6.17354216,-37.71879388,Almino Afonso
394989,1030313,N46401,-6.17364518,-37.71923376,Almino Afonso
394991,1030315,N19620,-6.13916394,-37.71585719,Almino Afonso
398156,1033938,N53920,-6.15157534,-37.79311493,Almino Afonso
398157,1033939,N53921,-6.15107902,-37.7933337,Almino Afonso
398158,1033940,N53922,-6.15073167,-37.79291733,Almino Afonso
398159,1033941,N53923,-6.15032641,-37.79243157,Almino Afonso
398160,1033942,N53924,-6.14992124,-37.79194572,Almino Afonso
398161,1033943,N53900,-6.15089177,-37.79384241,Almino Afonso
415592,1103439,N22614,-6.11914229,-37.74380606,Almino Afonso
415599,1103449,N48498,-6.15962582,-37.76890829,Almino Afonso
415603,1103453,N48499,-6.15941153,-37.76918522,Almino Afonso
415605,1103455,N46444,-6.16326121,-37.76446819,Almino Afonso
415616,1103466,N45976,-6.16369506,-37.76453658,Almino Afonso
415620,1103470,N20775,-6.12115043,-37.74312582,Almino Afonso
415754,1103648,N20554,-6.15528809,-37.7747397,Almino Afonso
415755,1103649,N20555,-6.156389,-37.77500011,Almino Afonso
415756,1103650,N20556,-6.15748459,-37.77528119,Almino Afonso
415757,1103651,N20557,-6.15887434,-37.77577583,Almino Afonso
415758,1103652,N20558,-6.16005353,-37.7752507,Almino Afonso
415759,1103653,N20559,-6.16053015,-37.77457046,Almino Afonso
415760,1103654,N20560,-6.16160528,-37.77399313,Almino Afonso
415761,1103655,N20561,-6.16271911,-37.77349244,Almino Afonso
415762,1103656,N20562,-6.16323613,-37.77333208,Almino Afonso
415763,1103657,N20563,-6.16375576,-37.773173,Almino Afonso
415764,1103658,N20564,-6.16427278,-37.77301264,Almino Afonso
415765,1103659,N20565,-6.16474825,-37.77286515,Almino Afonso
415766,1103660,N20566,-6.16522246,-37.77271757,Almino Afonso
415767,1103661,N37082,-6.16187041,-37.77192072,Almino Afonso
415768,1103662,N07031,-6.16212244,-37.77223921,Almino Afonso
415769,1103663,N37080,-6.16237573,-37.77255769,Almino Afonso
415770,1103664,N50079,-6.16254679,-37.77302507,Almino Afonso
417545,1106274,N97555,-6.16152937,-37.76181838,Almino Afonso
417546,1106275,N97556,-6.16116675,-37.76182802,Almino Afonso
417958,1106817,N84057,-6.15857221,-37.76690641,Almino Afonso
418827,1107907,N97798,-6.12502259,-37.74250872,Almino Afonso
418829,1107909,N97799,-6.1254325,-37.74286309,Almino Afonso
418830,1107910,N97800,-6.12608831,-37.74334383,Almino Afonso
418831,1107911,N97801,-6.12733775,-37.7440706,Almino Afonso
418832,1107913,N97802,-6.12768778,-37.74448431,Almino Afonso
418833,1107914,N97803,-6.12795045,-37.74495926,Almino Afonso
418834,1107915,N97804,-6.12836145,-37.74517168,Almino Afonso
418835,1107916,N97805,-6.12942284,-37.74655302,Almino Afonso
422071,1111627,N64032,-6.08444131,-37.76393346,Almino Afonso
422072,1111628,N64033,-6.0842815,-37.76272486,Almino Afonso
422427,1112052,N64016,-6.08585047,-37.77269895,Almino Afonso
422428,1112053,N64018,-6.08576616,-37.77171832,Almino Afonso
422429,1112054,N64017,-6.08575328,-37.77222801,Almino Afonso
423232,1113008,N70839,-6.13434846,-37.70863967,Almino Afonso
423233,1113009,N70840,-6.13302598,-37.70907768,Almino Afonso
423234,1113010,N70841,-6.13258033,-37.70931748,Almino Afonso
423235,1113011,N70842,-6.13218814,-37.70963558,Almino Afonso
423236,1113012,N70843,-6.13184733,-37.70994717,Almino Afonso
423237,1113013,N70844,-6.13151777,-37.71024768,Almino Afonso
423238,1113014,N70845,-6.13118369,-37.71054808,Almino Afonso
423239,1113015,N70847,-6.13082961,-37.7108262,Almino Afonso
423261,1113039,N70846,-6.13136471,-37.7128411,Almino Afonso
423262,1113040,N70866,-6.13216211,-37.71371463,Almino Afonso
423263,1113041,M10040,-6.13321421,-37.71509888,Almino Afonso
423264,1113042,M10561,-6.13341039,-37.71549405,Almino Afonso
423265,1113043,M10560,-6.13378908,-37.71514917,Almino Afonso
423266,1113044,U99632,-6.13260596,-37.71519691,Almino Afonso
423267,1113045,M10874,-6.13356499,-37.715896,Almino Afonso
463884,1167610,M11331,-6.17822017,-37.75658029,Almino Afonso
463885,1167611,M11332,-6.1784823,-37.75682925,Almino Afonso
463886,1167612,M11333,-6.17914251,-37.7574466,Almino Afonso
463887,1167613,M11334,-6.17973287,-37.75813094,Almino Afonso
463888,1167614,M11335,-6.18082884,-37.75781573,Almino Afonso
463889,1167615,M11336,-6.18198776,-37.75733773,Almino Afonso
463890,1167616,M11337,-6.18280869,-37.75698811,Almino Afonso
463891,1167617,M11338,-6.18364473,-37.7566295,Almino Afonso
463892,1167618,M11339,-6.18419061,-37.75651988,Almino Afonso
463893,1167619,M11340,-6.18503178,-37.75643231,Almino Afonso
463894,1167620,M11341,-6.18648251,-37.75611488,Almino Afonso
463895,1167621,M11342,-6.18683913,-37.75673039,Almino Afonso
463896,1167622,M11343,-6.18648291,-37.75690689,Almino Afonso
463897,1167623,M11344,-6.18624136,-37.75703859,Almino Afonso
463898,1167624,M11345,-6.18706251,-37.75753518,Almino Afonso
463899,1167625,M11346,-6.18716142,-37.75861059,Almino Afonso
463900,1167626,M35963,-6.18725469,-37.75956854,Almino Afonso
463901,1167627,M35964,-6.18835611,-37.75916263,Almino Afonso
463902,1167628,M35965,-6.18955403,-37.75873897,Almino Afonso
463903,1167629,M11347,-6.18023838,-37.75888249,Almino Afonso
463904,1167630,M11348,-6.17985138,-37.75969903,Almino Afonso
463905,1167631,M11349,-6.17934997,-37.76075232,Almino Afonso
463906,1167632,M11350,-6.17904598,-37.76118426,Almino Afonso
463907,1167633,M11351,-6.17881865,-37.76157443,Almino Afonso
463908,1167634,M11352,-6.17835311,-37.76173806,Almino Afonso
463909,1167635,M11353,-6.17815025,-37.76208449,Almino Afonso
463910,1167636,M11354,-6.17779806,-37.76240803,Almino Afonso
463911,1167637,M11355,-6.18086756,-37.75953136,Almino Afonso
463912,1167638,M11356,-6.18145057,-37.76022201,Almino Afonso
463913,1167639,M11357,-6.18179532,-37.76064055,Almino Afonso
463914,1167640,M11358,-6.18218417,-37.7604101,Almino Afonso
463915,1167641,M11359,-6.18212206,-37.76137949,Almino Afonso
463916,1167642,M11360,-6.18184172,-37.76167822,Almino Afonso
463917,1167643,M11361,-6.18216707,-37.76195319,Almino Afonso
463918,1167644,M11362,-6.18217529,-37.76218031,Almino Afonso
463919,1167645,M11363,-6.18216233,-37.76248206,Almino Afonso
463920,1167646,M11364,-6.18191404,-37.76287812,Almino Afonso
463921,1167647,M11365,-6.18244304,-37.76247468,Almino Afonso
463922,1167648,M11366,-6.18369056,-37.76312307,Almino Afonso
463923,1167649,M11367,-6.18350979,-37.76312708,Almino Afonso
463924,1167650,M11368,-6.18396424,-37.76353795,Almino Afonso
463925,1167651,M11369,-6.18427645,-37.76392477,Almino Afonso
463926,1167652,M11370,-6.18457319,-37.76420294,Almino Afonso
463927,1167653,M11371,-6.18505546,-37.76432416,Almino Afonso
463928,1167654,M11373,-6.18628798,-37.76400453,Almino Afonso
463929,1167655,M11374,-6.18665528,-37.76391838,Almino Afonso
463930,1167656,M11375,-6.18702287,-37.7639131,Almino Afonso
463931,1167657,M11376,-6.18781193,-37.76394669,Almino Afonso
463932,1167658,M11377,-6.18862439,-37.76390069,Almino Afonso
463933,1167659,M11378,-6.18977043,-37.76339178,Almino Afonso
463934,1167660,M11379,-6.18995216,-37.76380744,Almino Afonso
463935,1167661,M11380,-6.19015025,-37.76422045,Almino Afonso
463936,1167662,M11381,-6.1904662,-37.76454368,Almino Afonso
463937,1167663,M11382,-6.19084779,-37.76483985,Almino Afonso
463938,1167664,M11383,-6.19029017,-37.76323241,Almino Afonso
463939,1167665,M11384,-6.19074419,-37.76311918,Almino Afonso
463940,1167666,M11385,-6.19118736,-37.76300599,Almino Afonso
463941,1167667,M11386,-6.19142932,-37.76338906,Almino Afonso
463942,1167668,M11387,-6.19169866,-37.76375045,Almino Afonso
463943,1167669,M11388,-6.19211502,-37.76346235,Almino Afonso
463944,1167670,M11389,-6.19168502,-37.76290392,Almino Afonso
463945,1167671,M11390,-6.19217478,-37.7627581,Almino Afonso
463946,1167672,M11391,-6.19278467,-37.76259352,Almino Afonso
463947,1167673,M11392,-6.19361353,-37.76236145,Almino Afonso
463948,1167674,M11393,-6.194353,-37.76189689,Almino Afonso
463949,1167675,M11394,-6.19514626,-37.76165648,Almino Afonso
463950,1167676,M11395,-6.19589085,-37.76128491,Almino Afonso
463951,1167677,M11396,-6.1971826,-37.76074574,Almino Afonso
463952,1167678,M11397,-6.19770906,-37.76117339,Almino Afonso
463953,1167679,M11398,-6.19833325,-37.76111836,Almino Afonso
463954,1167680,M11399,-6.19863119,-37.76065513,Almino Afonso
463955,1167681,M11400,-6.19943492,-37.76082585,Almino Afonso
463956,1167682,M11401,-6.20041058,-37.76063249,Almino Afonso
463957,1167683,M11402,-6.20042887,-37.76021721,Almino Afonso
463958,1167684,M11403,-6.20100875,-37.75964685,Almino Afonso
463959,1167685,M11404,-6.20159424,-37.7589343,Almino Afonso
463960,1167686,M11405,-6.20174629,-37.7592728,Almino Afonso
463961,1167687,M11406,-6.20210979,-37.75929967,Almino Afonso
463962,1167688,M11407,-6.20221703,-37.75970679,Almino Afonso
463963,1167689,M11408,-6.20253743,-37.75961506,Almino Afonso
463964,1167690,M11409,-6.20273201,-37.75991775,Almino Afonso
463965,1167691,M11410,-6.20310544,-37.75992097,Almino Afonso
463966,1167692,M11411,-6.20346319,-37.75988268,Almino Afonso
463967,1167693,M11412,-6.20391257,-37.76021386,Almino Afonso
463968,1167694,M11413,-6.20476495,-37.76054828,Almino Afonso
463969,1167695,M11414,-6.2053355,-37.7600902,Almino Afonso
463970,1167696,M11415,-6.20519633,-37.76036422,Almino Afonso
463971,1167697,M11416,-6.20561452,-37.76055706,Almino Afonso
463972,1167698,M11417,-6.20592761,-37.76087,Almino Afonso
463973,1167699,M11418,-6.20671841,-37.76066084,Almino Afonso
463974,1167700,M11419,-6.20681273,-37.7616889,Almino Afonso
463975,1167701,M11420,-6.2069387,-37.76325963,Almino Afonso
463976,1167702,M11421,-6.20698163,-37.76378137,Almino Afonso
463977,1167703,M11422,-6.20702725,-37.76430864,Almino Afonso
463978,1167704,M11423,-6.20728119,-37.76117699,Almino Afonso
463979,1167705,M11424,-6.20749237,-37.76173345,Almino Afonso
463980,1167706,M11425,-6.20854661,-37.76175909,Almino Afonso
463981,1167707,M11426,-6.20883507,-37.76140099,Almino Afonso
463982,1167708,M11427,-6.2091031,-37.76104138,Almino Afonso
463983,1167709,M11428,-6.20931146,-37.76073415,Almino Afonso
463984,1167710,M11429,-6.20948946,-37.76028397,Almino Afonso
463985,1167711,M11430,-6.20956757,-37.76123889,Almino Afonso
463986,1167712,M11431,-6.21002022,-37.76121356,Almino Afonso
463987,1167713,M11432,-6.21052586,-37.76118678,Almino Afonso
463988,1167714,M11433,-6.21101344,-37.76114955,Almino Afonso
463989,1167715,M11434,-6.21183008,-37.76113926,Almino Afonso
463990,1167716,M11435,-6.21202067,-37.76073584,Almino Afonso
463991,1167717,M11436,-6.21223739,-37.76028055,Almino Afonso
463992,1167718,M11437,-6.21267039,-37.75950224,Almino Afonso
463993,1167719,M11438,-6.21293115,-37.75904719,Almino Afonso
463994,1167720,M11439,-6.21285242,-37.75854954,Almino Afonso
463995,1167721,M11440,-6.21304576,-37.7581098,Almino Afonso
463996,1167722,M11441,-6.21144284,-37.76224009,Almino Afonso
463997,1167723,M11442,-6.21181562,-37.7631697,Almino Afonso
463998,1167724,M11443,-6.21193142,-37.76366639,Almino Afonso
463999,1167725,M11444,-6.21153894,-37.76354772,Almino Afonso
464000,1167726,M11445,-6.21115583,-37.76332987,Almino Afonso
464001,1167727,M11446,-6.21203585,-37.76415627,Almino Afonso
464002,1167728,M11447,-6.21213131,-37.76465289,Almino Afonso
464003,1167729,M11448,-6.21224289,-37.76503229,Almino Afonso
464004,1167730,M11449,-6.21231364,-37.76548149,Almino Afonso
464005,1167731,M11450,-6.21231665,-37.76593263,Almino Afonso
464006,1167732,M11451,-6.21223358,-37.76646706,Almino Afonso
464007,1167733,M11452,-6.21242849,-37.766937,Almino Afonso
464008,1167734,M11453,-6.21288844,-37.76710767,Almino Afonso
464009,1167735,M11454,-6.21339907,-37.76699436,Almino Afonso
464010,1167736,M11455,-6.21169735,-37.76479583,Almino Afonso
464011,1167737,M11456,-6.21126796,-37.76492523,Almino Afonso
464012,1167738,M11457,-6.21123468,-37.76541473,Almino Afonso
464013,1167739,M11458,-6.21119458,-37.76594244,Almino Afonso
464014,1167740,M11459,-6.2108228,-37.76503659,Almino Afonso
464015,1167741,M11460,-6.21038213,-37.76516144,Almino Afonso
464016,1167742,M11461,-6.20938776,-37.76546044,Almino Afonso
464017,1167743,M11462,-6.2090885,-37.76650617,Almino Afonso
464018,1167744,M11463,-6.20939279,-37.7666606,Almino Afonso
464019,1167745,M11464,-6.20886688,-37.76728833,Almino Afonso
464020,1167746,M11465,-6.20858957,-37.76852811,Almino Afonso
464021,1167747,M11466,-6.20897207,-37.76890163,Almino Afonso
464022,1167748,M11467,-6.20946318,-37.76924616,Almino Afonso
464023,1167749,M35445,-6.21006886,-37.76971973,Almino Afonso
464024,1167750,M35446,-6.21060253,-37.7701524,Almino Afonso
464025,1167751,M35447,-6.21094884,-37.76988286,Almino Afonso
464026,1167752,M35448,-6.21129518,-37.76960429,Almino Afonso
464027,1167753,M35449,-6.21174433,-37.7720003,Almino Afonso
464028,1167754,M35450,-6.21191989,-37.77241605,Almino Afonso
464029,1167755,M35451,-6.21225306,-37.77326042,Almino Afonso
464030,1167756,M35452,-6.2132774,-37.77577627,Almino Afonso
464031,1167757,M35453,-6.21381268,-37.77650929,Almino Afonso
464032,1167758,M35454,-6.2143533,-37.77723744,Almino Afonso
464033,1167759,M35455,-6.21504321,-37.77782795,Almino Afonso
464034,1167760,M35456,-6.21574353,-37.77847091,Almino Afonso
464035,1167761,M35457,-6.21600577,-37.77951003,Almino Afonso
464036,1167762,M11372,-6.18593806,-37.76410808,Almino Afonso
466688,1171433,M12969,-6.17229166,-37.71888861,Almino Afonso
466691,1171436,M12970,-6.1713835,-37.71993546,Almino Afonso
466692,1171437,M12971,-6.17106284,-37.72111445,Almino Afonso
466710,1171456,M12950,-6.17673885,-37.75239714,Almino Afonso
466711,1171457,M12951,-6.17680954,-37.75201647,Almino Afonso
466715,1171461,M12952,-6.17613789,-37.75149459,Almino Afonso
466716,1171462,M12953,-6.17604509,-37.75100659,Almino Afonso
466717,1171463,M12954,-6.17590769,-37.75052911,Almino Afonso
466718,1171464,M12955,-6.17582383,-37.75004647,Almino Afonso
466719,1171465,M12956,-6.17578618,-37.74956046,Almino Afonso
466720,1171466,M12957,-6.17574337,-37.7490495,Almino Afonso
466721,1171467,M12958,-6.17563092,-37.7485721,Almino Afonso
466722,1171468,M12959,-6.1755203,-37.74808757,Almino Afonso
466723,1171469,M12960,-6.1754275,-37.74759957,Almino Afonso
466724,1171470,M12961,-6.1754879,-37.74710675,Almino Afonso
466725,1171471,M12962,-6.17592475,-37.74699073,Almino Afonso
466726,1171472,M12963,-6.17559457,-37.74661941,Almino Afonso
466727,1171473,M12964,-6.17525199,-37.74625165,Almino Afonso
467121,1171920,N35803,-6.17103875,-37.80493697,Almino Afonso
467136,1171935,N35804,-6.17059636,-37.80516557,Almino Afonso
469013,1174781,M12283,-6.17241199,-37.74454393,Almino Afonso
469014,1174782,M12284,-6.17136301,-37.74566838,Almino Afonso
